id,keywords,adult,original_language,popularity,revenue,vote_average,vote_count,castNum,genreNum,titleNum,title
270303,2.7638321218559665,0,17,20.359336,14674076.0,6.6,1894.0,36013755,1474,964,it follows
194817,1.0,0,17,0.341527,0.0,5.7,6.0,1608398,1803,1719,take a girl like you
269173,2.7920152434428447,0,17,13.860922,0.0,4.8,145.0,31130329,2890,1043,the anomaly
54415,0.0,0,17,1.262737,0.0,4.2,10.0,335257,726,2153,sinbad: the fifth voyage
152273,0.0,0,17,0.321083,0.0,7.3,3.0,1466640,1163,2985,the sarnos: a life in dirty movies
24745,1.9208983227756713,0,17,0.314668,0.0,5.1,4.0,2537634,2472,4132,sweeney todd: the demon barber of fleet street
75074,3.2261915148461138,0,17,1.609267,0.0,5.5,26.0,5437609,1821,917,touchback
98582,1.412223862631818,0,19,2.977321,0.0,5.8,43.0,8996727,1091,504,unit 7
28635,2.1840112425159037,0,17,8.893041,0.0,3.8,38.0,526447,1474,3397,wishmaster 3: beyond the gates of hell
31183,1.94918612008834,0,17,2.043987,0.0,6.7,20.0,611631,2045,3407,the magical legend of the leprechauns
119738,0.0,0,17,7.239241000000001,0.0,5.5,37.0,5466859,609,1399,thunderstruck
287084,0.0,0,17,8.494374,0.0,5.7,167.0,36621762,1474,2706,the town that dreaded sundown
110393,0.0,0,17,0.160574,0.0,6.2,27.0,24581082,485,1363,white elephant
139662,2.4303005662105615,0,75,0.59039,0.0,6.4,7.0,3962754,1315,1036,maattrraan
14440,3.442340459867607,0,17,1.869749,0.0,5.1,20.0,408040,1474,1293,the tattooist
19288,1.3743498921866002,0,17,2.551286,0.0,4.9,26.0,1032672,1245,2348,leprechaun: back 2 tha hood
26588,3.908374298062798,0,17,1.7071290000000001,0.0,5.2,20.0,7326018,1474,1316,summer's blood
38166,0.0,0,17,1.23558,0.0,4.8,15.0,12986120,1444,1160,the stranger
18616,4.377170081997872,0,17,8.618134,0.0,4.4,27.0,582172,1474,2772,no man's land: the rise of reeker
22175,1.0,0,17,14.596309,0.0,4.6,39.0,2176646,2239,1182,the shortcut
27770,3.525314106986187,0,17,2.637369,0.0,4.0,28.0,3729951,636,2864,sometimes they come back... again
37526,1.970629628847894,0,17,1.127098,0.0,4.3,20.0,2434256,1401,2591,the dentist 2: brace yourself
16191,0.0,0,17,1.8080900000000002,26055.0,6.1,19.0,1554479,3387,1402,highway to hell
146631,2.1801512611042737,0,17,8.695473,0.0,3.1,47.0,33641878,2994,373,u.f.o.
38602,1.4057133154952852,0,17,6.821649000000001,0.0,7.0,43.0,8244233,1809,2153,little lord fauntleroy
30934,2.217640966854277,0,17,0.817183,0.0,5.8,12.0,937495,636,1207,tower of evil
29919,2.609570769681156,0,17,10.940348,0.0,5.5,25.0,203190,609,2512,the six wives of henry lefay
65762,2.909751988403616,0,17,1.7479040000000001,0.0,4.3,30.0,3213615,1318,2416,swinging with the finkels
115531,0.0,0,17,0.162939,0.0,0.0,0.0,53819,1199,2096,the power and the glory
253153,0.0,0,17,1.011966,0.0,5.5,2.0,3252033,0,2019,the girl from nagasaki
68189,0.0,0,23,0.22162800000000002,0.0,6.0,6.0,1601177,1094,1045,man exposed
86240,2.3809035464173376,0,17,5.285622,0.0,5.8,6.0,1285706,485,1137,all fall down
9076,1.9597283737937272,0,15,0.161326,0.0,5.3,3.0,192230,609,2083,nur über meine leiche
56624,0.0,0,15,0.165787,0.0,6.7,3.0,3326631,485,1172,run if you can
222715,0.0,0,36,1.631553,0.0,6.7,29.0,1182006,2859,1304,someone's gaze
92968,0.0,0,17,0.358068,0.0,6.3,6.0,4359870,2055,921,time freak
98612,0.0,0,15,1.227323,0.0,6.3,8.0,10045441,485,1519,above us only sky
114982,3.1754388629278028,0,24,2.662659,0.0,6.6,56.0,9245263,485,1809,goodbye to language
59298,1.0,0,36,2.880395,0.0,7.3,26.0,633396,1926,2141,the perfect world of kai
38020,2.2834826015883327,0,17,0.8580260000000001,0.0,4.4,8.0,4143129,2890,1842,planet of dinosaurs
160704,1.7142260355163037,0,41,7.453745,48965210.0,6.5,56.0,59489801,1929,1342,the berlin file
242452,2.7590357446594327,0,41,6.549272,0.0,7.0,36.0,3597756,1239,1176,the attorney
118139,1.7317076820142547,0,17,0.30895900000000004,0.0,4.2,3.0,1569633,981,1343,the hatchet man
269165,1.0,0,15,0.074898,0.0,9.0,1.0,5654955,1695,2292,die zwölf geschworenen
185207,0.0,0,24,0.37654,0.0,6.2,7.0,8361734,485,1242,the final girl
276819,0.0,0,17,8e-06,0.0,0.0,0.0,1711868,2264,1517,dot and the whale
3483,2.428208139823204,0,17,0.463793,0.0,4.2,3.0,229352,4358,1918,the blood of fu manchu
63139,1.0,0,17,1.364335,0.0,5.4,28.0,324412,485,1886,all things fall apart
44678,3.122439336288958,0,17,4.715525,0.0,4.9,85.0,2339666,3526,829,altitude
19254,2.968962394944895,0,17,4.639023,0.0,7.1,21.0,2492770,609,1248,carry on cabby
19300,0.0,0,17,3.4635559999999996,0.0,5.6,19.0,1621572,609,1353,carry on behind
26190,3.6590204441977576,0,17,4.866607,0.0,5.7,19.0,1402617,609,1603,carry on cruising
61411,1.6934609985932667,0,17,0.364037,0.0,3.8,2.0,4630735,2033,306,che!
47212,3.1175113100475493,0,17,0.180898,1262091.0,6.6,8.0,724898,1690,914,china girl
88359,2.39706156461518,0,17,0.018297,0.0,5.3,5.0,231506,1215,1496,cops and robbers
25441,1.9744643916787665,0,17,1.942718,0.0,6.3,2.0,421620,1825,1731,never a dull moment
47891,2.7930294107917106,0,17,0.7719239999999999,0.0,4.4,17.0,661572,2735,2674,cyrus: mind of a serial killer
114286,0.0,0,19,1.4673610000000001,0.0,6.6,10.0,1500400,485,3041,memories of my melancholy whores
234567,2.3845197083969394,0,17,5.418712,0.0,7.6,76.0,1614654,1538,996,get a horse!
277432,3.4377650479347066,0,28,4.631533999999999,0.0,5.9,70.0,1735469,1711,1278,happy new year
46967,0.0,0,17,1.296848,0.0,8.0,21.0,109708,609,1649,bill burr: let it go
32836,0.0,0,17,1.0801209999999999,0.0,7.9,14.0,109708,609,2263,bill burr: why do i do this?
23338,2.2171814128788214,0,17,0.11681,0.0,6.5,2.0,5072557,2642,1763,pride of the bowery
63472,2.4476297091127215,0,17,0.662728,0.0,6.0,2.0,1689830,1163,630,his way
209369,0.0,0,17,1.172193,0.0,4.2,6.0,700852,0,1106,into the sun
177566,2.223675666288283,0,17,1.565726,0.0,3.2,27.0,8389518,1332,1905,jack the giant killer
113237,1.9706510724185793,0,17,0.108984,0.0,4.8,2.0,4263598,485,1487,lost boundaries
23178,1.0,0,17,0.9086709999999999,0.0,3.5,2.0,3057537,1712,1065,elvis and me
86131,0.0,0,17,0.299491,0.0,4.8,8.0,1866477,0,1145,child of rage
61550,1.0,0,17,1.5481559999999999,0.0,5.8,7.0,2258538,610,1816,christmas every day
15671,1.4124704671965453,0,17,13.415919,0.0,5.4,109.0,5811013,609,1173,picture this
174594,0.0,0,17,0.315423,0.0,6.5,2.0,10029847,981,1371,going straight
64084,0.0,0,17,3.821994,0.0,4.9,7.0,6894770,1323,719,scorned
58231,0.0,0,17,5.886775,0.0,4.5,34.0,27194949,609,2157,mardi gras: spring break
86901,1.411515447822591,0,17,0.162634,0.0,5.5,2.0,1592796,636,1561,the face of marble
68659,1.3965262613488072,0,17,0.0008439999999999999,0.0,6.0,5.0,1896084,2033,1155,the horsemen
147764,1.728069879248332,0,17,0.859109,0.0,6.2,3.0,4259509,1838,4204,the man who shook the hand of vicente fernandez
109161,2.197057531940119,0,17,1.478446,2228951.0,5.8,6.0,98144,1711,1060,the squeeze
237925,1.0,0,17,0.404348,0.0,5.5,2.0,1379497,606,1060,the squeeze
15558,1.411794127618362,0,17,1.352039,0.0,6.8,9.0,275200,1323,2808,journey to the end of the night
29077,1.0,0,17,5.503779,3558669.0,5.4,21.0,5785700,1830,808,the bride
38157,2.1931342689831292,0,17,2.637066,0.0,4.1,34.0,1989911,636,3352,wishmaster 4: the prophecy fulfilled
91979,1.4140932613790702,0,17,1.222804,0.0,6.8,19.0,1568780,1095,409,will
243568,2.369671291334232,0,17,7.185427000000001,0.0,5.6,55.0,6484611,2088,2135,lizzie borden took an ax
31179,0.0,0,17,7.1650789999999995,809000.0,6.3,17.0,585876,1194,299,tim
36251,2.197259722037882,0,17,3.1521529999999998,0.0,5.0,47.0,9578165,1219,1479,switching goals
32845,0.0,0,17,1.751625,0.0,5.7,14.0,5717582,1102,1648,wrong side of town
29083,1.9358395144679381,0,17,0.149382,0.0,3.7,3.0,1350370,609,1668,snowboard academy
111443,0.0,0,19,2.367002,0.0,4.6,43.0,4831217,1323,601,the end
47914,3.5181239874426455,0,17,2.930324,0.0,5.3,25.0,721199,1380,1570,the white buffalo
42185,1.4125194514701578,0,24,0.661772,0.0,3.7,9.0,9759178,636,1138,shark attack
14862,2.4432454578271576,0,17,1.773237,0.0,6.1,17.0,759595,1245,1156,killer movie
26817,1.413779125362905,0,17,1.0451780000000002,0.0,5.9,17.0,351869,1318,2069,sex and the single girl
13903,0.0,0,17,6.731577000000001,0.0,5.7,14.0,1328770,636,1621,the wizard of gore
41275,1.9945578367361958,0,17,1.764837,0.0,3.7,24.0,5131114,2691,643,python
269495,0.0,0,23,1.50671,0.0,5.8,2.0,1782559,1094,839,no thanks
229839,2.8116368130559932,0,17,8.872865,0.0,4.4,28.0,6384990,1350,1461,grave halloween
254188,1.9854820417804193,0,17,4.964201999999999,0.0,4.7,100.0,11464329,636,1657,at the devil's door
167683,2.2103090214673484,0,62,3.318055,0.0,6.3,37.0,6569322,1194,1955,reaching for the moon
215931,1.4140932613790702,0,17,7.558161999999999,0.0,6.4,7.0,5501149,485,2157,beneath the harvest sky
4344,3.0887592049350494,0,17,0.501029,0.0,6.0,4.0,6903897,3054,1711,hotel very welcome
3539,2.1953661362735932,0,15,1.149831,0.0,6.5,16.0,2011014,485,696,off beat
12115,2.793793669206042,0,17,0.173764,0.0,2.5,2.0,182874,1194,1485,"love, money, love"
80472,0.0,0,23,0.0105,0.0,0.0,0.0,1775965,0,1323,garbage prince
48193,1.5658768328331356,0,34,1.691841,0.0,3.0,4.0,11319677,2274,1974,ator the iron warrior
260872,1.4049732699306379,0,34,0.1907,0.0,0.0,0.0,3957100,496,1683,the new godfathers
292133,1.646971332298425,0,17,0.357165,0.0,0.0,0.0,4817085,2052,1760,battle of the stars
47605,0.0,0,17,0.406617,0.0,3.0,3.0,3836155,1446,1656,war of the planets
168320,1.414056603399812,0,17,0.189664,0.0,7.3,3.0,6008641,485,2147,the weight of elephants
158013,0.0,0,34,0.06978,0.0,5.0,2.0,1738872,2781,2280,white fang and the hunter
67298,1.718483030090618,0,17,1.144401,0.0,5.2,6.0,5086717,1848,1164,lisztomania
29352,2.421337235288295,0,34,0.291053,0.0,0.0,0.0,909637,4329,3123,super stooges vs the wonder women
96106,2.145867377906587,0,34,0.159935,0.0,5.0,3.0,19828858,1332,1964,battle of the amazons
105083,1.7113054152705984,0,17,0.0008439999999999999,0.0,7.5,2.0,275574,1474,2785,il tuo dolce corpo da uccidere
211179,0.0,0,17,0.00124,0.0,0.0,0.0,4123355,2033,2398,the magnificent gladiator
112481,1.7246315169710427,0,17,0.0005780000000000001,0.0,5.4,5.0,5901625,636,850,rattlers
240334,1.6857076196175151,0,17,0.006336,0.0,0.0,0.0,2471832,754,1006,blablablá
48594,2.203408174213076,0,19,2.753646,0.0,6.6,29.0,12860892,2724,1824,the uninvited guest
216440,1.4140932613790702,0,19,1.117197,0.0,5.3,10.0,4291439,709,810,paradise
276120,1.4140932613790702,0,17,0.363873,0.0,6.0,1.0,47921,0,1961,the (dead mothers) club
317247,1.9787694889937357,0,17,0.000592,0.0,0.0,0.0,81172,0,1813,confessor caressor
287169,0.0,0,17,0.001312,0.0,0.0,0.0,4910494,1374,2406,the studio murder mystery
70738,2.198424096718906,0,17,0.22854699999999997,0.0,5.8,4.0,5367169,1690,1262,midnight mary
58448,2.0800269059336114,0,17,1.654237,0.0,4.7,17.0,1700201,2643,847,knockout
295689,0.0,0,17,0.14163,0.0,5.5,2.0,1180443,609,2147,goofy movies number one
174442,0.0,0,17,0.001347,0.0,0.0,0.0,1127427,1537,1976,bosko's parlor pranks
201783,0.0,0,17,0.07896,0.0,8.0,1.0,1064435,1163,496,tapia
151509,0.0,0,17,0.433321,0.0,6.5,4.0,10928718,1887,3167,trapped in the closet: chapters 23-33
247691,0.0,0,17,0.37053400000000003,0.0,6.5,1.0,1931492,485,1353,three brave men
262176,1.3689683236162917,0,17,0.001224,0.0,0.0,0.0,4598871,485,1471,the great gatsby
218582,0.0,0,17,0.339049,0.0,0.0,0.0,865586,0,1488,thieves fall out
79631,1.0,0,24,0.358163,0.0,7.3,2.0,18056657,1094,849,merlusse
137654,0.0,0,17,0.17743299999999998,0.0,5.0,1.0,0,1163,935,open heart
167882,1.7252089112009545,0,17,0.05385,0.0,0.0,0.0,838638,1194,1399,the gift of love
257925,2.1908011968305985,0,36,0.668944,0.0,7.0,1.0,3493454,485,1524,the loyal 47 ronin
45627,1.6685760264643554,0,17,0.403762,0.0,3.2,3.0,3858326,496,1752,this side of the law
104606,2.137563110443716,0,87,0.45593,0.0,7.4,4.0,20419838,1215,1823,the spiritual boxer
186691,1.4065711803311853,0,17,0.624762,0.0,0.0,0.0,34308239,942,1553,women in the wind
258200,1.9547169728363243,0,17,0.001707,0.0,0.0,0.0,5690369,744,1359,the lone ranger
287299,0.0,0,17,0.47600699999999996,0.0,10.0,2.0,4120695,1323,3303,katt williams: priceless: afterlife
241552,1.9766736056504275,0,17,0.447164,0.0,6.5,2.0,4450280,485,1494,take a giant step
90949,2.1678867690227603,0,17,0.904194,0.0,6.1,5.0,6373996,485,413,pets
218369,1.953008562605024,0,17,0.125647,0.0,0.0,0.0,15809047,1831,1811,that girl from paris
76380,0.0,0,74,0.021164,0.0,0.0,0.0,8303185,0,1257,swedenhielms
102517,0.0,0,17,0.110506,0.0,7.0,2.0,299743,1323,4362,sebastian maniscalco: what's wrong with people?
125229,0.0,0,36,0.11533,0.0,6.5,2.0,4129730,1091,1582,samurai vendetta
39766,1.4099215150282574,0,17,0.233947,0.0,0.0,0.0,141775,783,1221,the challenge
40502,1.411794127618362,0,17,0.510191,0.0,4.7,10.0,2631969,1194,935,newcastle
44025,1.7243199089915793,0,17,0.311483,0.0,7.3,3.0,2188525,485,2185,mr. denning drives north
262454,1.3836020353352803,0,24,0.0056700000000000006,0.0,0.0,0.0,1264606,485,807,the cheat
87936,2.5720049905654694,0,17,0.114253,0.0,3.0,3.0,2008567,2032,1800,beautiful stranger
205608,1.4003967045936851,0,17,0.10488199999999999,0.0,7.0,1.0,3168057,1163,6470,without lying down: frances marion and the power of women in hollywood
200358,1.0,0,36,1.270233,0.0,5.4,4.0,3159826,1094,2461,"see you tomorrow, everyone"
132709,1.7320220261026786,0,17,0.37198000000000003,0.0,8.3,2.0,4383541,1163,721,rebirth
54602,3.629826038077644,0,17,2.150786,14944.0,5.8,13.0,7163632,485,920,skateland
30178,0.0,0,17,4.014225,0.0,4.6,65.0,148063,4319,2881,stuart little 3: call of the wild
73290,0.0,0,15,1.5693030000000001,0.0,5.3,28.0,1968232,1474,1386,urban explorer
29812,1.995806817954741,0,24,6.643263,0.0,5.1,19.0,1460404,2209,2692,the substitute 2: school's out
176570,0.0,0,17,3.388843,0.0,5.0,44.0,9996487,838,1260,shadow people
24330,0.0,0,17,7.961566,0.0,4.0,28.0,176382,636,1175,seventh moon
16174,0.0,0,17,4.749467,0.0,5.9,19.0,284774,3724,966,snow queen
56913,1.7115239979110515,0,17,6.7386610000000005,0.0,5.0,18.0,9057539,606,906,sacrifice
44919,1.7265757638170651,0,17,2.603629,0.0,7.8,7.0,9032018,485,1020,the old maid
50687,0.0,0,17,2.1810400000000003,0.0,5.0,21.0,440362,2184,2532,maniac cop 3: badge of silence
74911,1.7302754402445308,0,17,0.222951,0.0,6.0,2.0,627493,2584,1076,step by step
25507,1.4131463626246448,0,17,0.493968,0.0,3.2,3.0,695706,496,1057,the get-away
108789,1.4139950605116574,0,34,0.17340999999999998,0.0,1.7,3.0,1082626,1835,1574,hate thy neighbor
171363,1.9763980240835781,0,17,1.0586200000000001,0.0,2.5,2.0,1301795,1940,1159,pimp bullies
81649,1.4140932613790702,0,17,0.041178,0.0,5.0,1.0,2208198,1877,949,pink saris
208447,1.4016123469854367,0,19,0.164352,0.0,6.0,2.0,2434284,485,1617,espacio interior
94720,0.0,0,32,0.158252,0.0,5.3,2.0,12160842,1194,911,the dancer
52448,2.9636115343058407,0,17,0.085039,0.0,7.5,2.0,6629648,1945,1548,witch's night out
137651,1.4140932613790702,0,17,0.04353,0.0,5.0,1.0,0,0,1063,kings point
193873,1.41317557641184,0,17,1.4617280000000001,0.0,6.0,1.0,52094,485,1385,the seventh sin
213955,0.0,0,17,0.9228799999999999,0.0,6.3,6.0,339038,1215,1475,the green hornet
142897,1.7162157744038575,0,17,0.141464,0.0,0.0,0.0,2797205,0,610,mantle
185110,2.1606304457011274,0,36,1.035742,0.0,5.2,3.0,9738181,1323,1958,onibi: the fire within
45235,1.3726755140277616,0,17,0.392625,0.0,6.0,1.0,465574,981,1156,pickup alley
237549,0.0,0,17,1.0466440000000001,0.0,8.0,2.0,1506199,0,2633,long day's journey into night
177440,1.0,0,17,0.67175,0.0,0.0,0.0,308809,942,1350,the golden hawk
121369,2.1604896298398435,0,17,0.38708200000000004,0.0,6.0,2.0,3816305,1194,2852,summer of the seventeenth doll
75337,0.0,0,17,0.148078,0.0,7.3,2.0,4630585,1163,3908,too tough to die: a tribute to johnny ramone
270672,0.0,0,17,0.814013,0.0,3.2,6.0,4513486,1318,1048,the formula
185078,1.725677747445705,0,34,0.44802700000000006,0.0,5.0,1.0,1416366,485,1211,without pity
259593,2.1993202690202267,0,17,0.104985,0.0,3.0,2.0,1577942,513,2104,where do we go from here?
97024,1.9767902053728519,0,17,0.00119,0.0,0.0,0.0,1512326,609,1963,the man in possession
248553,1.0,0,17,0.067138,0.0,0.0,0.0,1655075,1091,935,submarine
248469,1.9880365409951648,0,17,0.38555900000000004,0.0,4.5,2.0,900653,485,868,two loves
124998,0.0,0,17,1.513452,0.0,7.0,1.0,441614,0,3318,method to the madness of jerry lewis
65615,0.0,0,24,0.034341,0.0,4.6,4.0,1391604,485,1267,the innocents
104485,0.0,0,17,0.415178,0.0,0.0,0.0,10069009,1427,1584,the four feathers
87914,0.0,0,17,0.598395,0.0,6.0,1.0,2680734,496,1219,lady scarface
74759,1.7163381892815475,0,17,0.551786,0.0,7.2,3.0,6165079,1323,1929,mine own executioner
170368,0.0,0,62,0.475908,0.0,6.3,7.0,3336069,485,1367,the green years
29236,2.401504679636374,0,17,0.467517,0.0,5.3,4.0,841864,981,1548,the arnelo affair
290379,0.0,0,17,0.572083,0.0,0.0,0.0,2954970,485,1481,looking forward
174762,1.6440441076906047,0,17,0.292069,0.0,3.0,2.0,5422133,485,1389,passion flower
37066,1.722066688005271,0,17,0.318002,0.0,5.3,2.0,4945483,496,1770,the beat generation
74420,2.1278238266401113,0,17,0.22004899999999997,0.0,5.0,1.0,2830160,496,1063,san quentin
205673,1.412328293208894,0,17,0.06501699999999999,0.0,0.0,0.0,697863,609,1063,pretty baby
94792,0.0,0,17,0.14257999999999998,0.0,4.8,2.0,2579911,1323,1366,made in romania
44669,2.4310993806965597,0,17,0.084702,0.0,6.0,2.0,481850,496,1373,johnny allegro
26385,2.7571700308175044,0,17,0.9595090000000001,0.0,5.5,2.0,709328,981,1695,walk a crooked mile
253794,0.0,0,17,1.020566,0.0,2.3,5.0,4386461,1474,2291,haunting of the innocent
235092,0.0,0,17,0.44278900000000004,0.0,7.0,1.0,5003240,981,735,the boys
79877,0.0,0,17,1.928445,0.0,4.7,3.0,1112860,1105,1586,tender scoundrel
194481,2.7829906135818714,0,17,0.176989,0.0,0.0,1.0,1429826,783,1428,once before i die
149957,2.1962079370499796,0,17,0.444053,0.0,3.0,1.0,4274270,942,1587,jungle man-eaters
100540,0.0,0,17,0.22052399999999997,0.0,4.9,4.0,13418681,606,1142,the kill hole
55190,1.4140932613790702,0,17,0.522892,0.0,4.7,5.0,595274,1095,1986,princess and the pony
37462,1.0,0,17,0.522081,0.0,7.0,2.0,2363666,485,1706,wicked as they come
117004,1.0,0,17,0.144281,0.0,8.0,1.0,603599,1819,1064,night court
79327,0.0,0,17,0.49820699999999996,0.0,8.5,2.0,1892298,1538,1694,the littlest angel
133716,0.0,0,17,0.005018,0.0,0.0,0.0,1598661,0,2046,valley of head hunters
146449,1.998895427744939,0,17,0.385938,0.0,0.0,1.0,1484553,1318,1153,loose ankles
220504,0.0,0,17,0.002418,0.0,0.0,0.0,467383,0,1170,voodoo tiger
39442,0.0,0,17,0.006631999999999999,0.0,0.0,0.0,0,1163,618,sergio
92287,1.71754062015975,0,17,0.0339,0.0,6.0,2.0,4081706,485,1948,one is a lonely number
127413,0.0,0,17,0.18748900000000002,0.0,6.0,2.0,143879,0,1709,somewhere tonight
126929,1.4140932613790702,0,17,0.325527,0.0,5.0,1.0,3556,1163,2404,roman polanski: odd man out
28486,1.4142135623730951,0,17,1.070263,0.0,5.4,12.0,1892324,2802,2717,the hound of the baskervilles
55045,0.0,0,17,1.849045,0.0,4.3,18.0,1062420,2239,635,psych:9
18598,1.7156724751959294,0,17,0.98754,0.0,3.9,8.0,365135,1704,1157,her best move
55872,1.0,0,17,2.164087,0.0,5.0,9.0,441723,2257,2078,tarzan and the amazons
22451,0.0,0,17,6.123475,0.0,4.5,12.0,5535221,2082,1566,the bone snatcher
14059,0.0,0,17,5.71765,0.0,4.9,42.0,9680905,610,1160,snow buddies
174343,3.267096639139446,0,17,2.735064,0.0,5.5,27.0,4779853,609,757,trust me
21935,1.4124704671965453,0,17,1.9358990000000003,0.0,5.6,22.0,522137,1972,3434,the haunting hour: don't think about it
33546,1.7233231285683275,0,17,1.131386,0.0,6.5,14.0,480229,1335,2053,the time of their lives
32582,2.932936899988925,0,87,2.2084479999999997,0.0,7.2,27.0,725945,1323,1031,the message
15166,1.0,0,17,3.601497,0.0,4.7,33.0,2681244,2052,1773,the gene generation
105576,0.0,0,24,1.364958,0.0,4.6,6.0,1791283,609,1020,the old maid
229221,1.6712179676159842,0,17,0.159771,0.0,0.0,0.0,12324188,1831,1268,spring is here
58309,1.3881968515270668,0,24,0.281173,0.0,5.5,5.0,468981,609,1257,school for all
263065,0.0,0,17,0.092102,0.0,6.0,1.0,2750027,1199,1455,the elephant man
73313,1.3488967507771616,0,17,0.109206,0.0,6.3,2.0,1476436,485,1713,no questions asked
114299,2.4218821400539188,0,17,2.950323,0.0,5.3,3.0,2055474,2032,1936,sex and consequences
25407,1.8783031883889616,0,17,0.436278,0.0,5.3,5.0,557041,2874,820,riff-raff
51490,0.0,0,17,1.407371,0.0,5.0,16.0,759868,1323,1179,on the inside
29996,2.2259947138117804,0,17,1.739898,12200000.0,5.4,8.0,417052,2246,1598,solomon and sheba
35153,1.9532370341732865,0,17,6.120644,0.0,4.9,20.0,3093312,2386,831,the heavy
19127,2.606487717779352,0,17,7.324076,0.0,5.3,9.0,7283086,1551,516,water
54940,2.966399211787812,0,17,8.437586,0.0,5.6,18.0,8810534,2871,1393,ground control
14407,1.411794127618362,0,17,0.639513,0.0,6.1,5.0,62321,609,430,guy x
18278,2.3512633640228793,0,17,1.1844299999999999,0.0,4.8,17.0,335324,1474,905,perkins' 14
42619,2.2091502409439356,0,17,1.447031,0.0,5.3,21.0,2238744,1229,2448,tell them willie boy is here
81972,2.4728334304421367,0,17,1.358005,0.0,3.9,14.0,2687504,1959,1067,the hunters
40578,1.413978147006993,0,17,0.891352,0.0,5.6,12.0,402129,1389,1119,the sea chase
68116,1.4140932613790702,0,17,1.194126,0.0,3.5,10.0,3532373,636,730,incubus
42189,0.0,0,17,2.584698,0.0,7.6,45.0,1118965,609,2566,kevin hart: seriously funny
42187,1.7305067749772514,0,24,0.73047,0.0,4.1,18.0,7862114,2794,1220,shark attack 2
29052,2.61582202145563,0,17,1.420766,0.0,6.0,21.0,629028,636,1047,the reptile
3686,1.7010637403497157,0,15,3.2926300000000004,0.0,6.7,28.0,220876,744,1945,last of the renegades
241982,0.0,0,24,0.164542,0.0,5.5,4.0,5521118,609,1807,one husband too many
45752,0.0,0,17,2.1382630000000002,0.0,7.3,23.0,144363,2147,1935,scooby-doo! camp scare
209401,0.0,0,17,1.015609,0.0,5.1,10.0,28031017,1194,1764,half of a yellow sun
33037,1.709174103926931,0,17,1.136583,0.0,6.6,7.0,307846,3089,2100,"hey there, it's yogi bear"
135260,0.0,0,17,0.10465,0.0,4.0,1.0,4248796,838,1288,top sensation
64628,0.0,0,17,0.320186,0.0,4.7,3.0,145306,0,2242,the sweet body of deborah
75958,0.0,0,17,0.158707,0.0,5.8,4.0,9582944,2099,1987,so sweet... so perverse
161243,0.0,0,15,0.251257,0.0,3.8,3.0,1254155,0,990,men to kiss
129359,2.1886419756937405,0,74,0.348329,0.0,5.8,2.0,6371981,0,2313,lille fridolf blir morfar
315362,1.9353870535467173,0,74,0.956873,0.0,6.3,9.0,1636167,2099,1427,beck 28 - familjen
120657,2.1922375107064958,0,17,0.0017469999999999999,0.0,0.0,0.0,7655927,1194,1986,the stranger's return
171446,1.7052069126591345,0,17,1.1676600000000001,0.0,5.0,1.0,8755382,1194,1073,weary river
82326,2.428637377755871,0,17,0.048764999999999996,0.0,6.0,1.0,0,1163,1291,koran by heart
219424,1.9894445136389707,0,17,0.0075569999999999995,0.0,0.0,0.0,3023256,1318,1904,the affairs of martha
108822,1.4140932613790702,0,17,1e-06,0.0,5.0,1.0,1433792,485,1164,night and day
245169,2.7718260872281375,0,17,2.430634,0.0,4.7,19.0,3149166,1094,1581,three night stand
48409,1.6940538688228703,0,17,0.843987,0.0,4.4,7.0,5231936,3130,1020,the hangman
136663,1.7149213443615605,0,27,0.005984000000000001,0.0,5.0,1.0,20473488,485,1510,beyond the walls
247604,0.0,0,17,0.084008,0.0,7.0,1.0,1412739,1318,1705,paradise for three
90956,1.414104161191592,0,17,0.6921,0.0,7.8,4.0,543337,1870,1995,the feathered serpent
116232,1.36313849392014,0,17,0.14977000000000001,0.0,6.8,2.0,8198868,1318,2005,you're only young once
138513,0.0,0,17,0.48118,0.0,0.0,0.0,988898,1809,1842,in his father's shoes
120990,0.0,0,17,0.191276,0.0,7.0,4.0,2579262,609,2679,jim norton: please be offended
214909,2.1582097990379916,0,17,0.058922,0.0,0.0,0.0,1571093,1318,1348,we were dancing
153163,1.4119561720890759,0,17,1.0444950000000002,0.0,6.0,3.0,7678644,485,2173,the secret of dr. kildare
90955,1.414104161191592,0,17,0.267863,0.0,8.5,2.0,8015010,2047,1268,the sky dragon
56599,0.0,0,36,0.42572600000000005,0.0,7.8,5.0,6680003,765,1841,the man without a map
107999,1.9833123313567085,0,17,0.107722,0.0,6.0,1.0,3245835,1318,1670,the bride goes wild
27858,1.9730089329234473,0,17,1.256573,0.0,6.0,3.0,10172213,783,351,pt 109
63039,1.3961027755178628,0,17,5.055015,0.0,3.9,12.0,1511772,1199,863,noah's ark
122192,1.398430833971627,0,24,4.604124,0.0,5.5,34.0,3565055,1102,1071,the lookout
30554,2.4327059580917947,0,17,1.2248780000000001,0.0,5.2,16.0,325955,1474,2298,when a stranger calls back
49742,2.397772303864383,0,17,0.9725870000000001,0.0,6.2,16.0,2193120,2147,2426,mr. magoo's christmas carol
98368,0.0,0,17,2.220049,0.0,5.5,35.0,8458389,1474,626,ritual
72693,2.4111878678920977,0,17,1.8263479999999999,0.0,6.0,19.0,1712198,2172,1771,master of the world
